ITMNUM;PRICE_NET;PRICE_BRU;CURRENCY;PRILIST;CUSGRP
EMOTIONSET0056000520DE;344.74136;436.81;1;SPL13-0003;DE_B2C
EMOTIONSET0057000514DE;715.25863;829.7;1;SPL13-0002;DE_B2C
EMOTIONSET0057000514DE;637.84482;788.22;1;SPL13-0003;DE_B2C
EMOTIONSET0050000401DE;680.60347;589.6;1;SPL13-0002;DE_B2C
EMOTIONSET0055000520DE;353.27581;409.8;1;SPL13-0002;DE_B2C
EMOTIONSET0056000514DE;396.37936;459.8;1;SPL13-0002;DE_B2C
EMOTIONSET0057000401DE;715.25863;829.7;1;SPL13-0002;DE_B2C
EMOTIONSET0057000520DE;715.25863;829.7;1;SPL13-0002;DE_B2C
EMOTIONSET0059000520DE;577.50002;712.31;1;SPL13-0003;DE_B2C
EMOTIONSET0062000401DE;766.98280;889.7;1;SPL13-0002;DE_B2C
EMOTIONSET0062000401DE;689.56899;845.22;1;SPL13-0003;DE_B2C
EMOTIONSET0062000514DE;766.98280;889.7;1;SPL13-0002;DE_B2C
EMOTIONSET0065000514DE;749.91379;864.22;1;SPL13-0003;DE_B2C
EMOTIONSET0065000520DE;784.22416;909.7;1;SPL13-0002;DE_B2C
EMOTIONSET0066000401DE;965.43100;1168.12;1;SPL13-0003;DE_B2C
EMOTIONSET0066000514DE;1059.99999;1229.6;1;SPL13-0002;DE_B2C
EMOTIONSET0052000520DE;456.55171;529.6;1;SPL13-0002;DE_B2C
EMOTIONSET0054000401DE;284.39656;370.31;1;SPL13-0003;DE_B2C
EMOTIONSET0054000520DE;336.03446;389.8;1;SPL13-0002;DE_B2C
EMOTIONSET0055000514DE;301.63792;389.31;1;SPL13-0003;DE_B2C
EMOTIONSET0058000520DE;689.56899;902.22;1;SPL13-0003;DE_B2C
EMOTIONSET0059000520DE;646.37928;749.8;1;SPL13-0002;DE_B2C
EMOTIONSET0060000401DE;672.32764;826.22;1;SPL13-0003;DE_B2C
EMOTIONSET0064000520DE;870.43104;1009.7;1;SPL13-0002;DE_B2C
EMOTIONSET0066000401DE;1059.99999;1229.6;1;SPL13-0002;DE_B2C
EMOTIONSET0066000514DE;965.43100;1168.12;1;SPL13-0003;DE_B2C
EMOTIONSET0066000520DE;1059.99999;1229.6;1;SPL13-0002;DE_B2C
EMOTIONSET0066000520DE;965.43100;1168.12;1;SPL13-0003;DE_B2C
EMOTIONSET0067000401DE;560.17239;649.8;1;SPL13-0002;DE_B2C
EMOTIONSET0054000401DE;336.03446;389.8;1;SPL13-0002;DE_B2C
EMOTIONSET0054000514DE;284.39656;370.31;1;SPL13-0003;DE_B2C
EMOTIONSET0055000520DE;301.63792;389.31;1;SPL13-0003;DE_B2C
EMOTIONSET0057000401DE;637.84482;788.22;1;SPL13-0003;DE_B2C
EMOTIONSET0058000401DE;818.70687;949.7;1;SPL13-0002;DE_B2C
EMOTIONSET0058000514DE;818.70687;949.7;1;SPL13-0002;DE_B2C
EMOTIONSET0058000514DE;689.56899;902.22;1;SPL13-0003;DE_B2C
EMOTIONSET0059000401DE;646.37928;749.8;1;SPL13-0002;DE_B2C
EMOTIONSET0059000401DE;577.50002;712.31;1;SPL13-0003;DE_B2C
EMOTIONSET0060000401DE;749.74134;869.7;1;SPL13-0002;DE_B2C
EMOTIONSET0060000514DE;672.32764;826.22;1;SPL13-0003;DE_B2C
EMOTIONSET0061000401DE;1008.27582;1169.6;1;SPL13-0002;DE_B2C
EMOTIONSET0061000514DE;1008.27582;1169.6;1;SPL13-0002;DE_B2C
EMOTIONSET0055000514DE;353.27581;409.8;1;SPL13-0002;DE_B2C
EMOTIONSET0058000401DE;689.56899;902.22;1;SPL13-0003;DE_B2C
EMOTIONSET0058000520DE;818.70687;949.7;1;SPL13-0002;DE_B2C
EMOTIONSET0059000514DE;577.50002;712.31;1;SPL13-0003;DE_B2C
EMOTIONSET0060000514DE;749.74134;869.7;1;SPL13-0002;DE_B2C
EMOTIONSET0060000520DE;672.32764;826.22;1;SPL13-0003;DE_B2C
EMOTIONSET0063000514DE;663.62073;769.8;1;SPL13-0002;DE_B2C
EMOTIONSET0065000401DE;749.91379;864.22;1;SPL13-0003;DE_B2C
EMOTIONSET0067000401DE;491.29314;617.31;1;SPL13-0003;DE_B2C
EMOTIONSET0069000401DE;551.63794;693.22;1;SPL13-0003;DE_B2C
EMOTIONSET0069000514DE;629.05175;729.7;1;SPL13-0002;DE_B2C
EMOTIONSET0070000514DE;672.15519;779.7;1;SPL13-0002;DE_B2C
EMOTIONSET0071000401DE;922.32756;1196.53;1;SPL13-0003;DE_B2C
EMOTIONSET0059000514DE;646.37928;749.8;1;SPL13-0002;DE_B2C
EMOTIONSET0060000520DE;749.74134;869.7;1;SPL13-0002;DE_B2C
EMOTIONSET0061000401DE;844.74140;1111.12;1;SPL13-0003;DE_B2C
EMOTIONSET0065000401DE;784.22416;909.7;1;SPL13-0002;DE_B2C
EMOTIONSET0065000520DE;749.91379;864.22;1;SPL13-0003;DE_B2C
EMOTIONSET0070000401DE;672.15519;779.7;1;SPL13-0002;DE_B2C
EMOTIONSET0072000401DE;991.03446;1149.6;1;SPL13-0002;DE_B2C
EMOTIONSET0072000401DE;861.98276;1092.12;1;SPL13-0003;DE_B2C
EMOTIONSET0073000401DE;861.81031;999.7;1;SPL13-0002;DE_B2C
EMOTIONSET0074000401DE;1077.24134;1249.6;1;SPL13-0002;DE_B2C
EMOTIONSET0074000401DE;948.18964;1187.12;1;SPL13-0003;DE_B2C
EMOTIONSET0076000520DE;706.81035;873.72;1;SPL13-0003;DE_B2C
EMOTIONSET0080000514DE;836.12067;1044.72;1;SPL13-0003;DE_B2C
EMOTIONSET0062000514DE;689.56899;845.22;1;SPL13-0003;DE_B2C
EMOTIONSET0062000520DE;766.98280;889.7;1;SPL13-0002;DE_B2C
EMOTIONSET0062000520DE;689.56899;845.22;1;SPL13-0003;DE_B2C
EMOTIONSET0063000401DE;663.62073;769.8;1;SPL13-0002;DE_B2C
EMOTIONSET0063000401DE;577.50002;731.31;1;SPL13-0003;DE_B2C
EMOTIONSET0063000514DE;577.50002;731.31;1;SPL13-0003;DE_B2C
EMOTIONSET0063000520DE;663.62073;769.8;1;SPL13-0002;DE_B2C
EMOTIONSET0063000520DE;577.50002;731.31;1;SPL13-0003;DE_B2C
EMOTIONSET0064000401DE;870.43104;1009.7;1;SPL13-0002;DE_B2C
EMOTIONSET0064000401DE;793.01723;959.22;1;SPL13-0003;DE_B2C
EMOTIONSET0064000514DE;793.01723;959.22;1;SPL13-0003;DE_B2C
EMOTIONSET0064000520DE;793.01723;959.22;1;SPL13-0003;DE_B2C
EMOTIONSET0065000514DE;784.22416;909.7;1;SPL13-0002;DE_B2C
EMOTIONSET0064000514DE;870.43104;1009.7;1;SPL13-0002;DE_B2C
EMOTIONSET0067000514DE;560.17239;649.8;1;SPL13-0002;DE_B2C
EMOTIONSET0068000520DE;586.12065;731.22;1;SPL13-0003;DE_B2C
EMOTIONSET0069000520DE;629.05175;729.7;1;SPL13-0002;DE_B2C
EMOTIONSET0071000520DE;922.32756;1196.53;1;SPL13-0003;DE_B2C
EMOTIONSET0075000514DE;1077.24134;1249.6;1;SPL13-0002;DE_B2C
EMOTIONSET0076000401DE;792.84478;919.7;1;SPL13-0002;DE_B2C
EMOTIONSET0078000401DE;1008.53444;1291.53;1;SPL13-0003;DE_B2C
EMOTIONSET0080000520DE;948.01719;1099.7;1;SPL13-0002;DE_B2C
EMOTIONSET0081000401DE;1008.53444;1282.12;1;SPL13-0003;DE_B2C
EMOTIONSET0081000514DE;1163.44823;1349.6;1;SPL13-0002;DE_B2C
EMOTIONSET0081000514DE;1008.53444;1282.12;1;SPL13-0003;DE_B2C
EMOTIONSET0081000520DE;1163.44823;1349.6;1;SPL13-0002;DE_B2C
EMOTIONSET0067000514DE;491.29314;617.31;1;SPL13-0003;DE_B2C
EMOTIONSET0072000520DE;991.03446;1149.6;1;SPL13-0002;DE_B2C
EMOTIONSET0075000401DE;1077.24134;1249.6;1;SPL13-0002;DE_B2C
EMOTIONSET0076000514DE;792.84478;919.7;1;SPL13-0002;DE_B2C
EMOTIONSET0077000401DE;741.12072;859.7;1;SPL13-0002;DE_B2C
EMOTIONSET0079000401DE;930.94828;1187.12;1;SPL13-0003;DE_B2C
EMOTIONSET0082000514DE;1163.44823;1349.6;1;SPL13-0002;DE_B2C
EMOTIONSET0082000520DE;1163.44823;1349.6;1;SPL13-0002;DE_B2C
EMOTIONSET0082000520DE;1008.53444;1282.12;1;SPL13-0003;DE_B2C
EMOTIONSET0083000401DE;879.05177;1019.7;1;SPL13-0002;DE_B2C
EMOTIONSET0083000514DE;793.01723;968.72;1;SPL13-0003;DE_B2C
EMOTIONSET0083000520DE;793.01723;968.72;1;SPL13-0003;DE_B2C
EMOTIONSET0084000401DE;827.32760;959.7;1;SPL13-0002;DE_B2C
EMOTIONSET0067000520DE;560.17239;649.8;1;SPL13-0002;DE_B2C
EMOTIONSET0067000520DE;491.29314;617.31;1;SPL13-0003;DE_B2C
EMOTIONSET0068000401DE;663.53446;769.7;1;SPL13-0002;DE_B2C
EMOTIONSET0068000401DE;586.12065;731.22;1;SPL13-0003;DE_B2C
EMOTIONSET0068000514DE;663.53446;769.7;1;SPL13-0002;DE_B2C
EMOTIONSET0068000514DE;586.12065;731.22;1;SPL13-0003;DE_B2C
EMOTIONSET0068000520DE;663.53446;769.7;1;SPL13-0002;DE_B2C
EMOTIONSET0069000401DE;629.05175;729.7;1;SPL13-0002;DE_B2C
EMOTIONSET0069000514DE;551.63794;693.22;1;SPL13-0003;DE_B2C
EMOTIONSET0069000520DE;551.63794;693.22;1;SPL13-0003;DE_B2C
EMOTIONSET0070000401DE;594.74138;740.72;1;SPL13-0003;DE_B2C
EMOTIONSET0070000514DE;594.74138;740.72;1;SPL13-0003;DE_B2C
EMOTIONSET0070000520DE;672.15519;779.7;1;SPL13-0002;DE_B2C
EMOTIONSET0070000520DE;594.74138;740.72;1;SPL13-0003;DE_B2C
EMOTIONSET0071000401DE;1085.77590;1259.5;1;SPL13-0002;DE_B2C
EMOTIONSET0071000514DE;1085.77590;1259.5;1;SPL13-0002;DE_B2C
EMOTIONSET0071000514DE;922.32756;1196.53;1;SPL13-0003;DE_B2C
EMOTIONSET0071000520DE;1085.77590;1259.5;1;SPL13-0002;DE_B2C
EMOTIONSET0072000514DE;991.03446;1149.6;1;SPL13-0002;DE_B2C
EMOTIONSET0072000514DE;861.98276;1092.12;1;SPL13-0003;DE_B2C
EMOTIONSET0073000401DE;775.77588;949.72;1;SPL13-0003;DE_B2C
EMOTIONSET0073000514DE;861.81031;999.7;1;SPL13-0002;DE_B2C
EMOTIONSET0073000520DE;861.81031;999.7;1;SPL13-0002;DE_B2C
EMOTIONSET0073000520DE;775.77588;949.72;1;SPL13-0003;DE_B2C
EMOTIONSET0074000520DE;1077.24134;1249.6;1;SPL13-0002;DE_B2C
EMOTIONSET0074000520DE;948.18964;1187.12;1;SPL13-0003;DE_B2C
EMOTIONSET0072000520DE;861.98276;1092.12;1;SPL13-0003;DE_B2C
EMOTIONSET0073000514DE;775.77588;949.72;1;SPL13-0003;DE_B2C
EMOTIONSET0074000514DE;948.18964;1187.12;1;SPL13-0003;DE_B2C
EMOTIONSET0075000520DE;1077.24134;1249.6;1;SPL13-0002;DE_B2C
EMOTIONSET0077000520DE;663.70691;816.72;1;SPL13-0003;DE_B2C
EMOTIONSET0078000401DE;1171.98278;1359.5;1;SPL13-0002;DE_B2C
EMOTIONSET0080000514DE;948.01719;1099.7;1;SPL13-0002;DE_B2C
EMOTIONSET0082000401DE;1163.44823;1349.6;1;SPL13-0002;DE_B2C
EMOTIONSET0083000520DE;879.05177;1019.7;1;SPL13-0002;DE_B2C
EMOTIONSET0084000520DE;827.32760;959.7;1;SPL13-0002;DE_B2C
EMOTIONSET0085000401DE;1094.74142;1386.53;1;SPL13-0003;DE_B2C
EMOTIONSET0085000514DE;1258.18967;1459.5;1;SPL13-0002;DE_B2C
EMOTIONSET0085000514DE;1094.74142;1386.53;1;SPL13-0003;DE_B2C
EMOTIONSET0074000514DE;1077.24134;1249.6;1;SPL13-0002;DE_B2C
EMOTIONSET0075000514DE;948.18964;1187.12;1;SPL13-0003;DE_B2C
EMOTIONSET0075000520DE;948.18964;1187.12;1;SPL13-0003;DE_B2C
EMOTIONSET0076000401DE;706.81035;873.72;1;SPL13-0003;DE_B2C
EMOTIONSET0076000514DE;706.81035;873.72;1;SPL13-0003;DE_B2C
EMOTIONSET0076000520DE;792.84478;919.7;1;SPL13-0002;DE_B2C
EMOTIONSET0077000514DE;741.12072;859.7;1;SPL13-0002;DE_B2C
EMOTIONSET0078000514DE;1171.98278;1359.5;1;SPL13-0002;DE_B2C
EMOTIONSET0078000514DE;1008.53444;1291.53;1;SPL13-0003;DE_B2C
EMOTIONSET0079000514DE;1077.24134;1249.6;1;SPL13-0002;DE_B2C
EMOTIONSET0079000514DE;930.94828;1187.12;1;SPL13-0003;DE_B2C
EMOTIONSET0079000520DE;930.94828;1187.12;1;SPL13-0003;DE_B2C
EMOTIONSET0080000401DE;836.12067;1044.72;1;SPL13-0003;DE_B2C
EMOTIONSET0075000401DE;948.18964;1187.12;1;SPL13-0003;DE_B2C
EMOTIONSET0079000401DE;1077.24134;1249.6;1;SPL13-0002;DE_B2C
EMOTIONSET0083000401DE;793.01723;968.72;1;SPL13-0003;DE_B2C
EMOTIONSET0084000514DE;827.32760;959.7;1;SPL13-0002;DE_B2C
EMOTIONSET0085000520DE;1258.18967;1459.5;1;SPL13-0002;DE_B2C
EMOTIONSET0086000401DE;1017.15517;1282.12;1;SPL13-0003;DE_B2C
EMOTIONSET0086000514DE;1163.44823;1349.6;1;SPL13-0002;DE_B2C
EMOTIONSET0087000401DE;930.94828;1139.72;1;SPL13-0003;DE_B2C
EMOTIONSET0087000514DE;930.94828;1139.72;1;SPL13-0003;DE_B2C
EMOTIONSET0088000401DE;1249.65521;1449.6;1;SPL13-0002;DE_B2C
EMOTIONSET0088000401DE;1086.12069;1377.12;1;SPL13-0003;DE_B2C
EMOTIONSET0088000514DE;1086.12069;1377.12;1;SPL13-0003;DE_B2C
EMOTIONSET0088000520DE;1249.65521;1449.6;1;SPL13-0002;DE_B2C
EMOTIONSET0077000401DE;663.70691;816.72;1;SPL13-0003;DE_B2C
EMOTIONSET0077000514DE;663.70691;816.72;1;SPL13-0003;DE_B2C
EMOTIONSET0080000401DE;948.01719;1099.7;1;SPL13-0002;DE_B2C
EMOTIONSET0081000520DE;1008.53444;1282.12;1;SPL13-0003;DE_B2C
EMOTIONSET0085000401DE;1258.18967;1459.5;1;SPL13-0002;DE_B2C
EMOTIONSET0088000520DE;1086.12069;1377.12;1;SPL13-0003;DE_B2C
EMOTIONSET0089000401DE;1094.74142;1377.12;1;SPL13-0003;DE_B2C
EMOTIONSET0089000514DE;1249.65521;1449.6;1;SPL13-0002;DE_B2C
EMOTIONSET0089000520DE;1249.65521;1449.6;1;SPL13-0002;DE_B2C
EMOTIONSET0090000401DE;1137.58624;1119.7;1;SPL13-0002;DE_B2C
EMOTIONSET0090000401DE;1017.15517;1063.72;1;SPL13-0003;DE_B2C
EMOTIONSET0090000514DE;1137.58624;1119.7;1;SPL13-0002;DE_B2C
EMOTIONSET0091000514DE;818.87932;1006.72;1;SPL13-0003;DE_B2C
EMOTIONSET0077000520DE;741.12072;859.7;1;SPL13-0002;DE_B2C
EMOTIONSET0078000520DE;1171.98278;1359.5;1;SPL13-0002;DE_B2C
EMOTIONSET0078000520DE;1008.53444;1291.53;1;SPL13-0003;DE_B2C
EMOTIONSET0081000401DE;1163.44823;1349.6;1;SPL13-0002;DE_B2C
EMOTIONSET0082000514DE;1008.53444;1282.12;1;SPL13-0003;DE_B2C
EMOTIONSET0084000401DE;749.91379;911.72;1;SPL13-0003;DE_B2C
EMOTIONSET0086000401DE;1163.44823;1349.6;1;SPL13-0002;DE_B2C
EMOTIONSET0087000514DE;1034.22418;1199.7;1;SPL13-0002;DE_B2C
EMOTIONSET0091000401DE;913.53448;1059.7;1;SPL13-0002;DE_B2C
EMOTIONSET0092000401DE;568.87929;712.12;1;SPL13-0003;DE_B2C
EMOTIONSET0092000514DE;646.20693;749.6;1;SPL13-0002;DE_B2C
EMOTIONSET0092000514DE;568.87929;712.12;1;SPL13-0003;DE_B2C
EMOTIONSET0092000520DE;646.20693;749.6;1;SPL13-0002;DE_B2C
EMOTIONSET0079000520DE;1077.24134;1249.6;1;SPL13-0002;DE_B2C
EMOTIONSET0083000514DE;879.05177;1019.7;1;SPL13-0002;DE_B2C
EMOTIONSET0089000514DE;1094.74142;1377.12;1;SPL13-0003;DE_B2C
EMOTIONSET0091000514DE;913.53448;1059.7;1;SPL13-0002;DE_B2C
EMOTIONSET0093000401DE;646.29310;749.7;1;SPL13-0002;DE_B2C
EMOTIONSET0093000514DE;646.29310;749.7;1;SPL13-0002;DE_B2C
EMOTIONSET0093000514DE;568.87929;712.22;1;SPL13-0003;DE_B2C
EMOTIONSET0094000401DE;577.32758;669.7;1;SPL13-0002;DE_B2C
EMOTIONSET0094000401DE;499.91377;636.22;1;SPL13-0003;DE_B2C
EMOTIONSET0094000514DE;577.32758;669.7;1;SPL13-0002;DE_B2C
EMOTIONSET0094000520DE;499.91377;636.22;1;SPL13-0003;DE_B2C
EMOTIONSET0095000401DE;844.74140;1044.53;1;SPL13-0003;DE_B2C
EMOTIONSET0096000514DE;861.72414;999.6;1;SPL13-0002;DE_B2C
EMOTIONSET0080000520DE;836.12067;1044.72;1;SPL13-0003;DE_B2C
EMOTIONSET0092000401DE;646.20693;749.6;1;SPL13-0002;DE_B2C
EMOTIONSET0093000520DE;568.87929;712.22;1;SPL13-0003;DE_B2C
EMOTIONSET0095000520DE;947.84485;1099.5;1;SPL13-0002;DE_B2C
EMOTIONSET0096000520DE;732.67243;949.62;1;SPL13-0003;DE_B2C
EMOTIONSET0097000514DE;603.18966;699.7;1;SPL13-0002;DE_B2C
EMOTIONSET0097000514DE;517.15512;664.72;1;SPL13-0003;DE_B2C
EMOTIONSET0097000520DE;603.18966;699.7;1;SPL13-0002;DE_B2C
EMOTIONSET0097000520DE;517.15512;664.72;1;SPL13-0003;DE_B2C
EMOTIONSET0098000401DE;586.12065;740.62;1;SPL13-0003;DE_B2C
EMOTIONSET0098000514DE;586.12065;740.62;1;SPL13-0003;DE_B2C
EMOTIONSET0098000520DE;586.12065;740.62;1;SPL13-0003;DE_B2C
EMOTIONSET0099000514DE;792.75861;719.7;1;SPL13-0002;DE_B2C
EMOTIONSET0082000401DE;1008.53444;1282.12;1;SPL13-0003;DE_B2C
EMOTIONSET0084000520DE;749.91379;911.72;1;SPL13-0003;DE_B2C
EMOTIONSET0087000520DE;930.94828;1139.72;1;SPL13-0003;DE_B2C
EMOTIONSET0090000520DE;1137.58624;1119.7;1;SPL13-0002;DE_B2C
EMOTIONSET0091000401DE;818.87932;1006.72;1;SPL13-0003;DE_B2C
EMOTIONSET0092000520DE;568.87929;712.12;1;SPL13-0003;DE_B2C
EMOTIONSET0094000520DE;577.32758;669.7;1;SPL13-0002;DE_B2C
EMOTIONSET0095000520DE;844.74140;1044.53;1;SPL13-0003;DE_B2C
EMOTIONSET0098000520DE;672.06902;779.6;1;SPL13-0002;DE_B2C
EMOTIONSET0099000520DE;792.75861;719.7;1;SPL13-0002;DE_B2C
EMOTIONSET0100000401DE;413.70689;522.31;1;SPL13-0003;DE_B2C
EMOTIONSET0100000514DE;473.96551;549.8;1;SPL13-0002;DE_B2C
EMOTIONSET0101000514DE;732.67243;959.03;1;SPL13-0003;DE_B2C
EMOTIONSET0084000514DE;749.91379;911.72;1;SPL13-0003;DE_B2C
EMOTIONSET0086000520DE;1163.44823;1349.6;1;SPL13-0002;DE_B2C
EMOTIONSET0086000520DE;1017.15517;1282.12;1;SPL13-0003;DE_B2C
EMOTIONSET0091000520DE;818.87932;1006.72;1;SPL13-0003;DE_B2C
EMOTIONSET0095000514DE;844.74140;1044.53;1;SPL13-0003;DE_B2C
EMOTIONSET0096000514DE;732.67243;949.62;1;SPL13-0003;DE_B2C
EMOTIONSET0096000520DE;861.72414;999.6;1;SPL13-0002;DE_B2C
EMOTIONSET0100000514DE;413.70689;522.31;1;SPL13-0003;DE_B2C
EMOTIONSET0101000520DE;870.25859;1009.5;1;SPL13-0002;DE_B2C
EMOTIONSET0101000520DE;732.67243;959.03;1;SPL13-0003;DE_B2C
EMOTIONSET0102000401DE;792.75861;919.6;1;SPL13-0002;DE_B2C
EMOTIONSET0102000514DE;792.75861;919.6;1;SPL13-0002;DE_B2C
EMOTIONSET0102000514DE;672.32764;873.62;1;SPL13-0003;DE_B2C
EMOTIONSET0085000520DE;1094.74142;1386.53;1;SPL13-0003;DE_B2C
EMOTIONSET0086000514DE;1017.15517;1282.12;1;SPL13-0003;DE_B2C
EMOTIONSET0087000401DE;1034.22418;1199.7;1;SPL13-0002;DE_B2C
EMOTIONSET0087000520DE;1034.22418;1199.7;1;SPL13-0002;DE_B2C
EMOTIONSET0088000514DE;1249.65521;1449.6;1;SPL13-0002;DE_B2C
EMOTIONSET0089000520DE;1094.74142;1377.12;1;SPL13-0003;DE_B2C
EMOTIONSET0093000520DE;646.29310;749.7;1;SPL13-0002;DE_B2C
EMOTIONSET0095000514DE;947.84485;1099.5;1;SPL13-0002;DE_B2C
EMOTIONSET0097000401DE;517.15512;664.72;1;SPL13-0003;DE_B2C
EMOTIONSET0099000401DE;706.81035;683.72;1;SPL13-0003;DE_B2C
EMOTIONSET0099000514DE;706.81035;683.72;1;SPL13-0003;DE_B2C
EMOTIONSET0103000520DE;637.67237;739.7;1;SPL13-0002;DE_B2C
EMOTIONSET0103000520DE;560.25867;702.72;1;SPL13-0003;DE_B2C
EMOTIONSET0089000401DE;1249.65521;1449.6;1;SPL13-0002;DE_B2C
EMOTIONSET0090000520DE;1017.15517;1063.72;1;SPL13-0003;DE_B2C
EMOTIONSET0091000520DE;913.53448;1059.7;1;SPL13-0002;DE_B2C
EMOTIONSET0094000514DE;499.91377;636.22;1;SPL13-0003;DE_B2C
EMOTIONSET0096000401DE;732.67243;949.62;1;SPL13-0003;DE_B2C
EMOTIONSET0098000514DE;672.06902;779.6;1;SPL13-0002;DE_B2C
EMOTIONSET0101000401DE;870.25859;1009.5;1;SPL13-0002;DE_B2C
EMOTIONSET0101000401DE;732.67243;959.03;1;SPL13-0003;DE_B2C
EMOTIONSET0102000520DE;792.75861;919.6;1;SPL13-0002;DE_B2C
EMOTIONSET0102000520DE;672.32764;873.62;1;SPL13-0003;DE_B2C
EMOTIONSET0103000401DE;637.67237;739.7;1;SPL13-0002;DE_B2C
EMOTIONSET0103000401DE;560.25867;702.72;1;SPL13-0003;DE_B2C
EMOTIONSET0103000514DE;637.67237;739.7;1;SPL13-0002;DE_B2C
EMOTIONSET0090000514DE;1017.15517;1063.72;1;SPL13-0003;DE_B2C
EMOTIONSET0093000401DE;568.87929;712.22;1;SPL13-0003;DE_B2C
EMOTIONSET0095000401DE;947.84485;1099.5;1;SPL13-0002;DE_B2C
EMOTIONSET0096000401DE;861.72414;999.6;1;SPL13-0002;DE_B2C
EMOTIONSET0097000401DE;603.18966;699.7;1;SPL13-0002;DE_B2C
EMOTIONSET0105000401DE;758.27590;879.6;1;SPL13-0002;DE_B2C
EMOTIONSET0106000520DE;758.36207;879.7;1;SPL13-0002;DE_B2C
EMOTIONSET0106000520DE;672.32764;835.72;1;SPL13-0003;DE_B2C
EMOTIONSET0107000401DE;603.36211;759.72;1;SPL13-0003;DE_B2C
EMOTIONSET0107000520DE;689.39654;799.7;1;SPL13-0002;DE_B2C
EMOTIONSET0107000520DE;603.36211;759.72;1;SPL13-0003;DE_B2C
EMOTIONSET0108000401DE;1059.91382;1229.5;1;SPL13-0002;DE_B2C
EMOTIONSET0108000514DE;905.08620;1168.03;1;SPL13-0003;DE_B2C
EMOTIONSET0098000401DE;672.06902;779.6;1;SPL13-0002;DE_B2C
EMOTIONSET0100000520DE;473.96551;549.8;1;SPL13-0002;DE_B2C
EMOTIONSET0102000401DE;672.32764;873.62;1;SPL13-0003;DE_B2C
EMOTIONSET0104000401DE;491.29314;617.22;1;SPL13-0003;DE_B2C
EMOTIONSET0104000514DE;491.29314;617.22;1;SPL13-0003;DE_B2C
EMOTIONSET0104000520DE;560.08622;649.7;1;SPL13-0002;DE_B2C
EMOTIONSET0104000520DE;491.29314;617.22;1;SPL13-0003;DE_B2C
EMOTIONSET0105000514DE;758.27590;879.6;1;SPL13-0002;DE_B2C
EMOTIONSET0105000514DE;672.32760;835.62;1;SPL13-0003;DE_B2C
EMOTIONSET0105000520DE;758.27590;879.6;1;SPL13-0002;DE_B2C
EMOTIONSET0105000520DE;672.32760;835.62;1;SPL13-0003;DE_B2C
EMOTIONSET0106000514DE;758.36207;879.7;1;SPL13-0002;DE_B2C
EMOTIONSET0106000514DE;672.32764;835.72;1;SPL13-0003;DE_B2C
EMOTIONSET0099000401DE;792.75861;719.7;1;SPL13-0002;DE_B2C
EMOTIONSET0100000401DE;473.96551;549.8;1;SPL13-0002;DE_B2C
EMOTIONSET0103000514DE;560.25867;702.72;1;SPL13-0003;DE_B2C
EMOTIONSET0104000401DE;560.08622;649.7;1;SPL13-0002;DE_B2C
EMOTIONSET0106000401DE;758.36207;879.7;1;SPL13-0002;DE_B2C
EMOTIONSET0109000401DE;973.79311;1129.6;1;SPL13-0002;DE_B2C
EMOTIONSET0109000401DE;844.74140;1073.12;1;SPL13-0003;DE_B2C
EMOTIONSET0109000520DE;973.79311;1129.6;1;SPL13-0002;DE_B2C
EMOTIONSET0109000520DE;844.74140;1073.12;1;SPL13-0003;DE_B2C
EMOTIONSET0110000514DE;637.84482;788.22;1;SPL13-0003;DE_B2C
EMOTIONSET0110000520DE;715.25863;829.7;1;SPL13-0002;DE_B2C
EMOTIONSET0110000520DE;637.84482;788.22;1;SPL13-0003;DE_B2C
EMOTIONSET0111000401DE;784.13788;909.6;1;SPL13-0002;DE_B2C
EMOTIONSET0099000520DE;706.81035;683.72;1;SPL13-0003;DE_B2C
EMOTIONSET0101000514DE;870.25859;1009.5;1;SPL13-0002;DE_B2C
EMOTIONSET0111000514DE;715.43108;864.12;1;SPL13-0003;DE_B2C
EMOTIONSET0111000520DE;784.13788;909.6;1;SPL13-0002;DE_B2C
EMOTIONSET0112000401DE;732.49999;849.7;1;SPL13-0002;DE_B2C
EMOTIONSET0112000514DE;732.49999;849.7;1;SPL13-0002;DE_B2C
EMOTIONSET0112000514DE;663.70691;807.22;1;SPL13-0003;DE_B2C
EMOTIONSET0112000520DE;663.70691;807.22;1;SPL13-0003;DE_B2C
EMOTIONSET0113000401DE;534.39658;645.81;1;SPL13-0003;DE_B2C
EMOTIONSET0113000514DE;586.03448;679.8;1;SPL13-0002;DE_B2C
EMOTIONSET0113000514DE;534.39658;645.81;1;SPL13-0003;DE_B2C
EMOTIONSET0113000520DE;586.03448;679.8;1;SPL13-0002;DE_B2C
EMOTIONSET0114000401DE;861.98280;1082.53;1;SPL13-0003;DE_B2C
EMOTIONSET0100000520DE;413.70689;522.31;1;SPL13-0003;DE_B2C
EMOTIONSET0107000514DE;689.39654;799.7;1;SPL13-0002;DE_B2C
EMOTIONSET0108000520DE;905.08620;1168.03;1;SPL13-0003;DE_B2C
EMOTIONSET0114000514DE;982.32756;1139.5;1;SPL13-0002;DE_B2C
EMOTIONSET0114000520DE;982.32756;1139.5;1;SPL13-0002;DE_B2C
EMOTIONSET0115000514DE;904.82758;1049.6;1;SPL13-0002;DE_B2C
EMOTIONSET0115000520DE;904.82758;1049.6;1;SPL13-0002;DE_B2C
